id,calendar_id,tenant_domain,market_id,title,format,target_keyword,demand_signal,funnel_stage,differentiation_angle,target_reader,target_persona_id,cta,channels,estimated_hours,status,ai_generated,content_asset_id,sort_order,created_at,updated_at,scheduled_at,campaign_id,solution_area_id,conference_id,summary,form_categories,fit_assessment,derived_from_brief_id
636caee4-81e6-40a3-b0dd-63450f52a657,a7d8eadf-b9a0-4e33-b236-6f689f8ee415,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,How Microsoft-aligned ISVs can build a partner growth strategy without getting locked into a single ecosystem story,blog_post,strategy,"Recurring buyer pain from the Ambitious Microsoft-Aligned ISV Founder persona around Microsoft ecosystem complexity, co-sell visibility, and program prioritization; also supported by competitive market themes showing dominant Microsoft-partner messaging from larger firms.",consideration,"Large Microsoft ecosystem players lead with platform depth. Synozur’s angle is leadership clarity, partner narrative, and execution readiness that help founders work the Microsoft channel without letting vendor priorities replace business strategy.",Founder of a 120-employee B2B SaaS company building on Azure,,Request a partner strategy assessment to identify the highest-leverage Microsoft motions for the next two quarters.,"{Blog,LinkedIn,""founder email outreach"",""Microsoft ecosystem communities""}",7,removed,t,,4,2026-06-09 13:45:47.136641,2026-06-10 15:24:47.004,,,,,,,,
b8b79164-fb5e-4164-8dca-78b8cc85277d,a7d8eadf-b9a0-4e33-b236-6f689f8ee415,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Why your company operating system should run slower than your AI strategy,blog_post,company operating system,"Tracked keyword in the demand pool plus a strong qualitative trend from the provided repurposing package: leaders are actively debating AI urgency versus operating cadence, especially among scaling CEOs struggling with ad-hoc execution.",awareness,"Instead of treating AI and operating model change as the same transformation tempo, this piece introduces Synozur’s contrarian view: steady operating discipline creates the capacity to move fast on AI without organizational chaos.",CEO of a 500-employee midmarket technology company with inconsistent execution rhythms,,Comment or contact us for a Free Strategy Day to identify the one AI priority your leadership team should move now.,"{Blog,LinkedIn,newsletter,""sales follow-up""}",6,removed,t,5bb003bd-6767-4800-b64b-0ec56810efb8,1,2026-06-09 13:45:47.136641,2026-06-10 15:24:47.004,,,,,,,,
7cef3536-da6a-4b3e-9faa-8a499a1a026c,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,AI governance before scale: the 3 questions every leadership team should answer first,blog_post,AI,"Recurring buyer question from CIO, PE, and operations personas about governance, security, compliance, and implementation risk before launching AI initiatives; reinforced by the provided repurposing memo centered on governance readiness.",awareness,"Most AI content starts with tools and use cases. Our take starts with practical governance that can be decided quickly, tied to accountable owners, and integrated into a broader company operating system so speed and control advance together.",Forward-Thinking Midmarket Retail CIO at a 600-employee multi-channel retailer,,Book a strategy session to pressure-test your top AI use case and governance guardrails.,"{blog,linkedin,newsletter}",6,removed,t,c7dfb79e-d853-4bb1-bca8-2b448667f045,0,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
8400303e-bbae-49ca-9dd1-f71d5f733b2b,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Why a company operating system should run at peacetime speed while AI runs at wartime speed,linkedin_post,company operating system,"Tracked keyword priority plus strong internal messaging signal from the 'wartime CEO's AI memo' repurposing package, indicating a repeatable thought leadership theme already prioritized for distribution.",awareness,We contrast operating cadence and AI urgency instead of treating transformation as one uniform tempo. This frames Synozur as an implementation-accountable partner that helps leaders avoid both reactive reorganizing and slow AI committees.,Scaling Midmarket CEO at a 500-employee technology company,,Comment 'strategy day' to get the one-day executive alignment workshop outline.,{linkedin},2,removed,t,98f29234-a079-4461-a455-3cd117cbe088,1,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
a0ab9baa-f39a-4e8c-844f-c9157286fff0,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,AI due diligence for private equity: what to assess before you underwrite the upside,whitepaper,AI,"Competitive gap identifies underdeveloped PE and M&A positioning; PE persona has urgent need for AI readiness, ROI prioritization, governance, and portfolio-wide standardization.",consideration,"Instead of treating AI as a generic tech diligence checklist, we frame it as an operating model and value-creation issue spanning readiness, governance, leadership accountability, and execution sequencing across portfolio companies.",Chief Investment Officer at a private equity firm with $1B+ AUM,,Request a portfolio AI diligence template and advisory call.,"{website,email,linkedin,events}",10,removed,t,2a5c9a74-8582-45cb-9f2e-2e2cf94f8775,6,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
4dcb9fe5-576c-4d35-844b-3ac8942daec7,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,What measurable transformation looks like when you do not have flashy proof points yet,newsletter,strategy,Competitive gap highlights the market's emphasis on quantified proof points and ROI validation; buyers increasingly expect measurable outcomes language in competitive evaluations.,consideration,"Instead of inventing numbers, we teach leaders how to define credible transformation metrics before engagement begins. This reinforces trust and shows Synozur's discipline around measurable outcomes without overstating evidence.",CIO preparing a consulting short list for a midmarket retail transformation initiative,,Reply for the transformation metrics worksheet.,"{newsletter,email,linkedin}",4,removed,t,,11,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
7fa7f851-f329-41f8-82c5-c49825cc5a28,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Kill 9 of your 12 AI pilots: how to choose the one that actually moves a number,video_script,AI,"Recurring buyer pain across CIO, COO, and operations personas about AI hype, pilot sprawl, and unclear ROI; also directly aligned to the repurposing package's highest-priority anti-hype narrative.",awareness,"Instead of celebrating experimentation volume, we advocate disciplined reduction tied to measurable business outcomes, governance, and adoption by frontline teams. This directly counters generic 'pilot more' advice from tech-first firms.",Efficiency-Focused Midmarket Manufacturing Operations VP at a 250-employee manufacturer,,Request a use-case prioritization workshop to narrow your pilot list to one funded business case.,"{linkedin,youtube,sales_enablement}",4,removed,t,295a46ea-ca8e-469a-8756-62ac27e784c1,2,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
6ecf42c7-65eb-404a-affa-d6a339b1d488,69629022-e388-4ec0-9a52-bc698e9daa8d,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Why large consultancies miss the human side of transformation and what that costs you,linkedin_post,strategy,"Competitive intelligence repeatedly identifies a technology-first market posture among major competitors and a gap around culture, leadership, and organizational readiness.",awareness,"We directly connect cultural misfit to execution failure, positioning empathetic partnership as a business advantage rather than a soft differentiator. This sharpens contrast with slower, larger, more technology-centered firms.",Chief Operating Officer evaluating whether to add a boutique advisor alongside an incumbent consultancy,,Message us to compare delivery models before your next transformation phase.,{linkedin},2,removed,t,4dffbbc4-373e-46fe-8a66-06c4e62339f9,13,2026-06-09 13:51:56.960857,2026-06-10 15:24:47.004,,,,,,,,
3f7376e6-a4e6-4be8-93d9-bc510f86c185,24e4a0ac-8e72-419b-a85f-cdd836a99eaf,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Boardroom Briefing: Secure the AI Data Control Plane Before the Next Breach Headline,landing_page,AI,"Recurring buyer concern across target personas: leaders want to connect AI security exposure, data governance, and ROI before scaling pilots. Recent strategy recommendation explicitly calls for clearer strategy-to-execution accountability in content offers, making a conversion-focused event page a direct response to active demand.",decision,"Positions Synozur not as a generic Microsoft implementation shop, but as the advisor that defines the control model, decision rights, and operating cadence leaders need before internal teams and partners execute.",Midmarket retail CIO at a 600-employee multi-channel retailer under board pressure to show AI progress without creating privacy or security risk,,Register for the executive webinar and start a trial signup path,"{website,email,LinkedIn,""partner outreach""}",8,removed,t,,0,2026-06-10 14:38:08.383211,2026-06-10 15:24:47.004,,bda6e1ef-e471-45fa-9672-28bf495a6ff1,,,,,,
99f1759b-e2b9-41a7-b92a-4db9e52ecf2c,24e4a0ac-8e72-419b-a85f-cdd836a99eaf,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,Why AI ROI Breaks Without a Data Control Plane,blog_post,AI,"Tracked SEO keyword: AI. Recurring buyer question from retail CIOs and PE-style buyers: how to avoid random AI experiments with unclear ROI. Recent performance guidance favors executive AI readiness and quantified, pain-first messaging over abstract thought leadership.",awareness,"Frames governance as a revenue and decision-speed issue, not just a compliance issue, and introduces Synozur's AI-ready to AI-enabled to AI-first ladder with human-reviewed guardrails.","CIO of a midmarket retail company trying to prioritize AI use cases across ecommerce, POS, inventory, and customer data",,Read the article and register for the Boardroom Briefing,"{blog,LinkedIn,""email nurture""}",6,removed,t,,1,2026-06-10 14:38:08.383211,2026-06-10 15:24:47.004,,bda6e1ef-e471-45fa-9672-28bf495a6ff1,,,,,,
50080988-2339-457c-897f-7a1f3623b195,24e4a0ac-8e72-419b-a85f-cdd836a99eaf,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,"Who Owns AI Risk, Data Governance, and Value Realization? A Plain-English Operating Model for Midmarket Leaders",blog_post,company operating system,"Tracked SEO keyword: company operating system. Competitive gap shows buyers are unclear on Synozur's execution accountability. Strategic recommendation explicitly calls for content that explains what Synozur designs, what leaders own, and where partners plug in.",consideration,Uses a design-plus-deliver accountability model in plain language to close the 'strategy-only' perception gap without claiming full SI execution ownership.,COO of a 300-person Microsoft systems integrator looking to package AI governance advisory into client offerings without confusing delivery roles,,Download the operating model outline and reserve a webinar seat,"{blog,LinkedIn,""sales follow-up""}",7,removed,t,,2,2026-06-10 14:38:08.383211,2026-06-10 15:24:47.004,,bda6e1ef-e471-45fa-9672-28bf495a6ff1,,,,,,
31898d99-6140-4056-9f8e-d16737213ebd,ad297763-c582-4967-ab64-959afb2d28ec,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,AI accelerates. Experts decide. Here is the review standard we use before anything goes live.,x_post,AI,"Messaging framework strongly emphasizes human review, no impersonation, and ASK → REVIEW → EDIT → REPEAT; buyers are wary of AI hype, risk, and low-quality output, making governance and guardrails a recurring concern.",decision,"Makes Synozur's internal AI operating discipline visible as proof of how AI-first can still be human-centered and publishable, unlike firms that treat AI as speed without safeguards.",CMO at a Microsoft-aligned partner firm concerned about AI content quality and brand risk,,Ask for our publishable AI guardrails,"{x,linkedin}",2,suggested,t,,9,2026-06-25 20:27:47.897865,2026-06-25 20:27:47.897865,,a5e07503-68d3-4299-a7e8-4728521ba107,,,,,,
0840aaff-c5f0-4e1b-9a56-823fffb18bdc,24e4a0ac-8e72-419b-a85f-cdd836a99eaf,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,"How a Microsoft-Aligned Leadership Team Reduced AI Pilot Drift by Defining Roles, Controls, and a 30/60/90 Governance Cadence",case_study,strategy,Strategic recommendation calls for a public 30/60/90 value realization framework with case metrics. Buyers consistently ask for proof of measurable outcomes and time horizons rather than aspirational strategy language.,decision,"Shows measurable governance progress and decision clarity through an advisory-led model, highlighting where Synozur owns the blueprint and cadence while internal teams and partners execute.",Founder of a 120-person Azure-based SaaS company trying to scale AI features without creating customer data exposure or partner-channel risk,,See the case study and start a trial signup,"{website,email,""LinkedIn DM"",""sales enablement""}",9,removed,t,,3,2026-06-10 14:38:08.383211,2026-06-10 15:24:47.004,,bda6e1ef-e471-45fa-9672-28bf495a6ff1,,,,,,
